,ID(n),count(s),n.I_CODE,n.N_Name,Weight,tf_idf_sum
1294,7758,11,"['GARD:0008539', 'OMIM:276880', 'UMLS:C0268514']",UROCANASE DEFICIENCY,2.71e-05,9.234956053760842e-08
1295,7762,25,"['GARD:0008541', 'OMIM:607485', 'ORPHA:95432', 'ORPHANET:95432', 'UMLS:C0282513']","['PRIMARY PROGRESSIVE APHASIA', 'APHASIA, PRIMARY PROGRESSIVE', 'PRIMARY PROGRESSIVE APHASIA SYNDROME', 'PPA']",7.049999999999999e-05,2.4698702258186977e-07
1296,7770,38,"['GARD:0008547', 'OMIM:263800', 'ORPHA:358', 'ORPHANET:358']","['GITELMAN SYNDROME', 'POTASSIUM AND MAGNESIUM DEPLETION', 'HYPOMAGNESEMIA-HYPOKALEMIA, PRIMARY RENOTUBULAR, WITH HYPOCALCIURIA', 'FAMILIAL HYPOKALEMIA-HYPOMAGNESEMIA', ""GITELMAN'S SYNDROME""]",9.120000000000001e-05,6.859428733763116e-07
1297,7772,19,"['GARD:0008548', 'OMIM:605588', 'ORPHA:98856', 'ORPHANET:98856', 'UMLS:C1854154']","['CHARCOT-MARIE-TOOTH DISEASE TYPE 2B1', 'CMT 2B1', 'CHARCOT-MARIE-TOOTH DISEASE, AXONAL, TYPE 2B1', 'CHARCOT-MARIE-TOOTH DISEASE, NEURONAL, TYPE 2B1', 'CHARCOT MARIE TOOTH DISEASE TYPE 2B1']",4.36e-05,1.7730547881050934e-07
1298,7774,41,"['GARD:0008549', 'ORPHA:570', 'ORPHANET:570']","['MOEBIUS SYNDROME', 'MOBIUS SYNDROME', 'CONGENITAL FACIAL DIPLEGIA', 'CONGENITAL FACIAL DIPLEGIA SYNDROME', 'CONGENITAL OCULOFACIAL PARALYSIS', 'MOEBIUS SEQUENCE', 'MBS', 'ABSENCE OR UNDERDEVELOPMENT OF THE 6TH AND 7TH CRANIAL NERVES']",8.14e-05,8.199386542844576e-07
1299,7776,10,"['GARD:0008550', 'OMIM:125595', 'ORPHA:86920', 'ORPHANET:86920', 'UMLS:C0406778']","['DERMATOPATHIA PIGMENTOSA RETICULARIS', 'DPR']",3.69e-05,8.805209882307528e-08
1300,7780,12,"['GARD:0008553', 'OMIM:602066', 'ORPHA:31709', 'ORPHANET:31709', 'UMLS:C1865926']","['INFANTILE CONVULSIONS AND PAROXYSMAL CHOREOATHETOSIS, FAMILIAL', 'ICCA', 'CONVULSIONS, INFANTILE, WITH PAROXYSMAL CHOREOATHETOSIS, FAMILIAL', 'ICCA SYNDROME']",3.75e-05,9.228473068082716e-08
1301,7784,11,"['GARD:0008555', 'OMIM:609814', 'ORPHA:93571', 'ORPHANET:93571']","['DENSE DEPOSIT DISEASE', 'GLOMERULONEPHRITIS MEMBRANOPROLIFERATIVE TYPE 2', 'MESANGIOCAPILLARY GLOMERULONEPHRITIS TYPE 2', 'MPGN 2', 'MEMBRANOPROLIFERATIVE GLOMERULONEPHRITIS TYPE II', 'DDD', 'MEMBRANOPROLIFERATIVE GLOMERULONEPHRITIS TYPE 2']",3.9399999999999995e-05,1.1935703048377123e-07
1302,7794,75,"['GARD:0008562', 'ORPHA:808', 'ORPHANET:808', 'UMLS:C0265202', 'OMIM:210600', 'OMIM:606744', 'OMIM:608664']","['SECKEL SYNDROME', 'SCKL', 'NANOCEPHALIC DWARFISM', 'SECKEL-TYPE DWARFISM', 'BIRD-HEADED DWARFISM']",0.00015048200000000001,2.4360517640416315e-06
1303,7818,14,"['GARD:0008573', 'OMIM:601287', 'ORPHA:219', 'ORPHANET:219', 'UMLS:C1832525']","['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2F', 'LGMD2F', 'MUSCULAR DYSTROPHY LIMB-GIRDLE WITH DELTA-SARCOGLYAN DEFICIENCY']",3.570000000000001e-05,8.97340167056238e-08
1304,7820,12,"['GARD:0008574', 'OMIM:253601', 'ORPHA:268', 'ORPHANET:268', 'UMLS:C1850889']","['LIMB-GIRDLE MUSCULAR DYSTROPHY TYPE 2B', 'LGMD2B', 'MUSCULAR DYSTROPHY, LIMB-GIRDLE, TYPE 3', 'LGMD3']",3.4200000000000005e-05,8.619219961482844e-08
1305,7838,57,"['GARD:0008585', 'OMIM:239850', 'ORPHA:1517', 'ORPHANET:1517']","['CANTU SYNDROME', 'HYPERTRICHOTIC OSTEOCHONDRODYSPLASIA', 'CRANIOFACIOCARDIOSKELETAL SYNDROME']",0.000118353,1.233822691746817e-06
1306,7844,5,"['GARD:0008588', 'OMIM:144010']","['AUTOSOMAL DOMINANT TYPE B HYPERCHOLESTEROLEMIA', 'HYPERLIPOPROTEINEMIA, TYPE 2 A', 'FAMILIAL HYPERCHOLESTEROLEMIA DUE TO LIGAND-DEFECTIVE', 'FAMILIAL LIGAND-DEFECTIVE APOLIPOPROTEIN B-100', 'FAMILIAL DEFECTIVE APOLIPOPROTEIN B-100']",1.82e-05,2.2208652020923777e-08
1307,7850,20,"['GARD:0008591', 'OMIM:306955', 'ORPHA:450', 'ORPHANET:450', 'UMLS:C1844020']","['X-LINKED VISCERAL HETEROTAXY 1', 'HTX1', 'LATERALITY, X-LINKED', 'SITUS INVERSUS, COMPLEX CARDIAC DEFECTS, AND SPLENIC DEFECTS, X-LINKED', 'HETEROTAXY, VISCERAL, 1, X-LINKED', 'HETEROTAXY, VISCERAL, X-LINKED']",5.94e-05,2.3436542913311082e-07
1308,7852,29,"['GARD:0008592', 'OMIM:604320', 'UMLS:C1858517']","['SPINAL MUSCULAR ATROPHY WITH RESPIRATORY DISTRESS 1', 'SMARD1', 'SPINAL MUSCULAR ATROPHY, DISTAL, AUTOSOMAL RECESSIVE, 1', 'DSMA1', 'NEURONOPATHY, DISTAL HEREDITARY MOTOR, TYPE VI', 'HMN6', 'HMN VI', 'SEVERE INFANTILE AXONAL NEUROPATHY WITH RESPIRATORY FAILURE', 'SIANRF', 'NEURONOPATHY, SEVERE INFANTILE AXONAL, WITH RESPIRATORY FAILURE']",6.96e-05,3.8685263413041843e-07
1309,7856,33,"['GARD:0008595', 'OMIM:277460', 'ORPHA:96', 'ORPHANET:96', 'UMLS:C1848533']","['ATAXIA WITH VITAMIN E DEFICIENCY', 'AVED', 'ATAXIA WITH ISOLATED VITAMIN E DEFICIENCY', 'FAMILIAL ISOLATED DEFICIENCY OF VITAMIN E', 'FRIEDREICH-LIKE ATAXIA WITH SELECTIVE VITAMIN E DEFICIENCY', 'FAMILIAL ISOLATED VITAMIN E DEFICIENCY', 'FRIEDREICH-LIKE ATAXIA', 'ISOLATED VITAMIN E DEFICIENCY']",7.159999999999999e-05,6.331936692081179e-07
1310,7858,23,"['GARD:0008598', 'OMIM:606764', 'ORPHA:44890', 'ORPHANET:44890']","['GASTROINTESTINAL STROMAL TUMORS', 'GASTROINTESTINAL STROMAL SARCOMA', 'GIST']",6.11e-05,3.175672688074223e-07
1311,7860,35,"['GARD:0008600', 'OMIM:266920', 'ORPHA:140969', 'ORPHANET:140969', 'UMLS:C1849437']","['RENAL DYSPLASIA, RETINAL PIGMENTARY DYSTROPHY, CEREBELLAR ATAXIA AND SKELETAL DYSPLASIA', 'CONORENAL SYNDROME', 'MAINZER SALDINO SYNDROME', 'SALDINO-MAINZER SYNDROME']",6.879999999999999e-05,6.015258654404681e-07
1312,7870,33,"['GARD:0008606', 'OMIM:607196', 'ORPHA:99742', 'ORPHANET:99742', 'UMLS:C1846648']","['AMISH LETHAL MICROCEPHALY', 'MICROCEPHALY, AMISH TYPE', 'MCPHA']",6.74e-05,5.301945842915636e-07
1313,7874,11,"['GARD:0008609', 'OMIM:178500']","['IDIOPATHIC PULMONARY FIBROSIS', 'FIBROSING ALVEOLITIS, CRYPTOGENIC', 'FAMILIAL IDIOPATHIC PULMONARY FIBROSIS', 'FIBROCYSTIC PULMONARY DYSPLASIA', 'FIBROSING ALVEOLITIS']",3.3e-05,7.336235375211322e-08
1314,7880,38,"['GARD:0008614', 'OMIM:603903', 'ORPHA:232', 'ORPHANET:232']","['SICKLE CELL ANEMIA', 'HBS DISEASE', 'HEMOGLOBIN S DISEASE', 'SICKLING DISORDER DUE TO HEMOGLOBIN S']",0.00011426100000000001,8.567272541210089e-07
1315,7882,19,"['GARD:0008615', 'OMIM:602080']","['PAGET DISEASE OF BONE', 'PDB', 'OSTEITIS DEFORMANS']",4.93e-05,1.7159357867747858e-07
1316,7884,7,"['GARD:0008616', 'ORPHA:2467', 'ORPHANET:2467', 'OMIM:154800']","['SYSTEMIC MASTOCYTOSIS', 'SYSTEMIC MAST CELL DISEASE', 'SMCD']",2.7000000000000002e-05,5.588073093269975e-08
1317,7887,8,"['GARD:0008618', 'OMIM:254450', 'ORPHA:824', 'ORPHANET:824']","['MYELOFIBROSIS', 'IDIOPATHIC MYELOFIBROSIS', 'MYELOID METAPLASIA', 'AGNOGENIC MYELOID METAPLASIA', 'PRIMARY MYELOFIBROSIS']",2.8100000000000002e-05,6.216432417281795e-08
1318,7891,16,"['GARD:0008621', 'OMIM:155720', 'ORPHA:39044', 'ORPHANET:39044', 'UMLS:C0220633']","['INTRAOCULAR MELANOMA', 'MELANOMA OF THE UVEA', 'UVEAL MELANOMA']",6.850000000000001e-05,1.1893457675041846e-07
1319,7897,27,"['GARD:0008625', 'OMIM:267500', 'ORPHA:33355', 'ORPHANET:33355', 'UMLS:C0272167']","['RETICULAR DYSGENESIS', 'RD', 'SEVERE COMBINED IMMUNODEFICIENCY WITH LEUKOPENIA', 'CONGENITAL ALEUKIA', 'DEVAAL DISEASE']",6.8e-05,4.006090410258957e-07
1320,7919,35,"['GARD:0008644', 'OMIM:265380', 'ORPHA:210122', 'ORPHANET:210122', 'UMLS:C2960310', 'SNOMED CT:447275002']","['ALVEOLAR CAPILLARY DYSPLASIA', 'CONGENITAL ALVEOLAR CAPILLARY DYSPLASIA', 'PULMONARY HYPERTENSION, FAMILIAL PERSISTENT OF THE NEWBORN', 'FAMILIAL PERSISTENT PULMONARY HYPERTENSION OF THE NEWBORN', 'ALVEOLAR CAPILLARY DYSPLASIA WITH PULMONARY VENOUS MISALIGNMENT', 'ALVEOLAR CAPILLARY DYSPLASIA WITH MISALIGNMENT OF PULMONARY VEINS']",8.63e-05,5.629370395245565e-07
1321,7933,21,"['GARD:0008658', 'OMIM:168000', 'UMLS:C0474820']","['GLOMUS TYMPANICUM TUMOR', 'GLOMUS TYMPANICUM PARAGANGLIOMA']",5.88e-05,1.8227724870341757e-07
1322,7950,43,"['GARD:0008672', 'OMIM:610253', 'ORPHA:261494', 'ORPHANET:261494', 'UMLS:C0795833']","['KLEEFSTRA SYNDROME', '9Q34.3 MICRODELETION SYNDROME', 'CHROMOSOME 9Q DELETION SYNDROME', 'CHROMOSOME 9Q34.3 DELETION SYNDROME', '9Q- SYNDROME']",8.3e-05,9.495183262496806e-07
1323,7956,5,"['GARD:0008683', 'OMIM:606785', 'ORPHA:79235', 'ORPHANET:79235', 'UMLS:C2931132']","['CRIGLER-NAJJAR SYNDROME TYPE 2', 'CRIGLER-NAJJAR SYNDROME, TYPE II', 'CRIGLER NAJJAR SYNDROME TYPE 2', 'ARIAS SYNDROME']",1.7199999999999998e-05,2.0525894983367225e-08
1324,7962,26,"['GARD:0008686', 'OMIM:601859', 'ORPHA:3261', 'ORPHANET:3261']","['AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME', 'ALPS', 'CANALE-SMITH SYNDROME', 'AUTOIMMUNE LYMPHOPROLIFERATIVE SYNDROME TYPE 1, AUTOSOMAL DOMINANT', 'FAS DEFICIENCY']",0.00011590799999999999,4.6750143212545895e-07
1325,7970,17,"['GARD:0008694', 'OMIM:166200', 'ORPHA:216796', 'ORPHANET:216796', 'UMLS:C0023931']","['OSTEOGENESIS IMPERFECTA TYPE I', 'OI TYPE 1', 'OSTEOGENESIS IMPERFECTA TARDA', 'OSTEOGENESIS IMPERFECTA WITH BLUE SCLERAE', 'CLASSIC NON-DEFORMING OI WITH BLUE SCLERAE', 'ADAIR-DIGHTON SYNDROME', 'MILD OSTEOGENESIS IMPERFECTA', 'NON-DEFORMING OSTEOGENESIS IMPERFECTA', 'VAN DER HOEVE SYNDROME']",4.26e-05,1.550210657591652e-07
1326,7972,27,"['GARD:0008695', 'OMIM:259420', 'ORPHA:216812', 'ORPHANET:216812', 'UMLS:C0268362']","['OSTEOGENESIS IMPERFECTA TYPE III', 'OI TYPE 3', 'OSTEOGENESIS IMPERFECTA, PROGRESSIVELY DEFORMING WITH NORMAL SCLERAE', 'OI TYPE III', 'PROGRESSIVELY DEFORMING OI', 'PROGRESSIVE DEFORMING OSTEOGENESIS IMPERFECTA', 'SEVERE OSTEOGENESIS IMPERFECTA']",6.21e-05,3.876795151222145e-07
1327,7974,14,"['GARD:0008696', 'OMIM:166220', 'UMLS:C0268363', 'ORPHA:216820', 'ORPHANET:216820']","['OSTEOGENESIS IMPERFECTA TYPE IV', 'OI TYPE 4', 'OSTEOGENESIS IMPERFECTA WITH NORMAL SCLERAE', 'OI TYPE IV', 'COMMON VARIABLE OI WITH NORMAL SCLERAE']",3.75e-05,1.4091133523606854e-07
1328,7976,10,"['GARD:0008698', 'OMIM:166260', 'UMLS:C1833736', 'ORPHA:53697', 'ORPHANET:53697']","['GNATHODIAPHYSEAL DYSPLASIA', 'LEVIN SYNDROME 2', 'OSTEOGENESIS IMPERFECTA WITH UNUSUAL SKELETAL LESIONS', 'GDD']",2.99e-05,7.173988757696173e-08
1329,7978,19,"['GARD:0008699', 'OMIM:610967', 'ORPHA:216828', 'ORPHANET:216828']","['OSTEOGENESIS IMPERFECTA TYPE V', 'OI TYPE 5', 'TYPE V OI', 'OI TYPE V', 'OI WITH CALCIFICATION IN INTEROSSEOUS MEMBRANES']",4.88e-05,2.3712709210013443e-07
1330,7980,8,"['GARD:0008700', 'OMIM:613982']","['OSTEOGENESIS IMPERFECTA TYPE VI', 'OI TYPE 6', 'OI6', 'OI TYPE VI', 'OSTEOGENESIS IMPERFECTA TYPE', 'SERPINFI- RELATED OSTEOGENESIS IMPERFECTA']",2.26e-05,3.700210510365359e-08
1331,7982,30,"['GARD:0008701', 'OMIM:610682']","['OSTEOGENESIS IMPERFECTA TYPE VII', 'OI TYPE 7', 'OI TYPE VII']",7.120000000000001e-05,3.6216373167413715e-07
1332,8000,17,"['GARD:0008711', 'OMIM:182920', 'UMLS:C1866785']","['SPHEROID BODY MYOPATHY', 'AUTOSOMAL DOMINANT SPHEROID BODY MYOPATHY']",3.77e-05,1.690736699544473e-07
1333,8002,37,"['GARD:0008713', 'OMIM:200610', 'ORPHA:93296', 'ORPHANET:93296', 'UMLS:C0220685']","['ACHONDROGENESIS TYPE 2', 'ACG2', 'ACHONDROGENESIS, LANGER-SALDINO TYPE', 'LANGER-SALDINO ACHONDROGENESIS', 'CHONDROGENESIS IMPERFECTA']",7.929999999999999e-05,6.408603826375899e-07
1334,8008,16,"['GARD:0008720', 'OMIM:602271', 'ORPHA:168549', 'ORPHANET:168549', 'UMLS:C1865695']","['AXIAL SPONDYLOMETAPHYSEAL DYSPLASIA', 'AXIAL SMD', 'SPONDYLOMETAPHYSEAL DYSPLASIA AXIAL TYPE', 'SMD AXIAL']",3.69e-05,1.4464526035595292e-07
1335,8010,6,"['GARD:0008721', 'ORPHA:98809', 'ORPHANET:98809']","['PAROXYSMAL KINESIGENIC CHOREOATHETOSIS', 'FAMILIAL PAROXYSMAL KINESIGENIC DYSKINESIA', 'FAMILIAL PKD', 'PAROXYSMAL KINESIGENIC CHOREATHETOSIS', 'DYT-PRRT2', 'PAROXYSMAL KINESIGENIC DYSKINESIA', 'DYSTONIA 10', 'EPISODIC KINESIGENIC DYSKINESIA 1']",2.4e-05,2.1110916002250572e-08
1336,8012,10,"['GARD:0008722', 'OMIM:118800']","['PAROXYSOMAL NONKINESIGENIC DYSKINESIA', 'DYT-MR-1']",2.94e-05,7.335740965568085e-08
1337,8014,7,"['GARD:0008723', 'OMIM:153550', 'ORPHA:86841', 'ORPHANET:86841']","['5Q- SYNDROME', '5Q DELETION SYNDROME', 'REFRACTORY MACROCYTIC ANEMIA DUE TO 5Q DELETION', 'MAR', '5Q SYNDROME', '5Q MINUS SYNDROME']",3.8e-05,4.0240864297289704e-08
1338,8022,9,"['GARD:0008732', 'OMIM:306900', 'UMLS:C0008533']","['HEMOPHILIA B', 'CHRISTMAS DISEASE', 'FACTOR IX DEFICIENCY', 'HEM B']",3.52e-05,5.2517076509148173e-08
1339,8024,18,"['GARD:0008735', 'OMIM:241510', 'ORPHA:247667', 'ORPHANET:247667']","['CHILDHOOD HYPOPHOSPHATASIA', 'CHILDHOOD-ONSET HYPOPHOSPHATASIA', 'CHILDHOOD-ONSET PHOSPHOETHANOLAMINURIA', 'CHILDHOOD-ONSET RATHBURN DISEASE']",4.98e-05,2.2376024125227268e-07
1340,8032,13,"['GARD:0008743', 'OMIM:603194', 'UMLS:C1864148']","['MECKEL SYNDROME TYPE 2', 'MKS2']",3.13e-05,1.0034841223825264e-07
1341,8034,9,"['GARD:0008744', 'OMIM:607361', 'UMLS:C1846357']","['MECKEL SYNDROME TYPE 3', 'MKS3']",2.25e-05,5.501985096359432e-08
1342,8046,83,"['GARD:0008754', 'OMIM:215140', 'ORPHA:1426', 'ORPHANET:1426']","['GREENBERG DYSPLASIA', 'HEM', 'HEM DYSPLASIA', 'HEM/GREENBERG DYSPLASIA', 'GREENBERG SKELETAL DYSPLASIA', 'AUTOSOMAL RECESSIVE LETHAL CHONDRODYSTROPHY WITH CONGENITAL HYDROPS', 'HYDROPS, ECTOPIC CALCIFICATION, MOTH-EATEN SKELETAL DYSPLASIA', 'HYDROPS-ECTOPIC CALCIFICATION-MOTHEATEN SYNDROME', 'SKELETAL DYSPLASIA, GREENBERG TYPE']",0.00019055,2.460326039987392e-06
1343,8048,26,"['GARD:0008755', 'OMIM:603457', 'ORPHA:1135', 'ORPHANET:1135', 'UMLS:C1863878']","['ARHINIA CHOANAL ATRESIA MICROPHTHALMIA', 'BOSMA ARHINIA MICROPHTHALMIA SYNDROME', 'BOSMA HENKIN CHRISTIANSEN SYNDROME', 'CONGENITAL ABSENCE OF NOSE AND ANTERIOR NASOPHARYNX']",5.4000000000000005e-05,3.580553988299152e-07
1344,8050,24,"['GARD:0008756', 'OMIM:301835', 'UMLS:C0796028']","['ARTS SYNDROME', 'ARTS', 'X-LINKED FATAL ATAXIA WITH DEAFNESS AND LOSS OF VISION', 'LETHAL ATAXIA-DEAFNESS-OPTIC ATROPHY', 'LETHAL ATAXIA WITH DEAFNESS AND OPTIC ATROPHY']",4.85e-05,3.6706634506182646e-07
1345,8052,4,"['GARD:0008757', 'OMIM:601200', 'ORPHA:64742', 'ORPHANET:64742']","['PLEUROPULMONARY BLASTOMA', 'PULMONARY BLASTOMA', 'PPB']",1.6899999999999997e-05,2.0100973098650315e-08
1346,8062,71,"['GARD:0009124', 'OMIM:154500', 'ORPHA:861', 'ORPHANET:861', 'UMLS:C0242387']","['TREACHER COLLINS SYNDROME', 'TREACHER COLLINS-FRANCESCHETTI SYNDROME', 'MANDIBULOFACIAL DYSOSTOSIS', 'TCOF', 'TCS', 'MFD1']",0.000152554,2.3795123917725317e-06
1347,8064,10,"['GARD:0009125', 'OMIM:248390', 'UMLS:C1855433']","['TREACHER COLLINS SYNDROME 3', 'TCS3', 'MANDIBULOFACIAL DYSOSTOSIS, TREACHER COLLINS TYPE, AUTOSOMAL RECESSIVE']",2.57e-05,7.556141156445978e-08
1348,8066,21,"['GARD:0009126', 'OMIM:202650', 'UMLS:C1876185']","['DYSGNATHIA COMPLEX', 'AGNATHIA-HOLOPROSENCEPHALY', 'HOLOPROSENCEPHALY-AGNATHIA']",5.1e-05,2.732643201003624e-07
1349,8092,16,"['GARD:0009145', 'OMIM:177735', 'ORPHA:171871', 'ORPHANET:171871', 'UMLS:C1449842']","['AUTOSOMAL DOMINANT PSEUDOHYPOALDOSTERONISM TYPE 1', 'PSEUDOHYPOALDOSTERONISM TYPE 1 AUTOSOMAL DOMINANT', 'PSEUDOHYPOALDOSTERONISM TYPE 1, DOMINANT', 'RENAL PSEUDOHYPOALDOSTERONISM TYPE 1', 'RENAL PHA1', 'PHA1A']",3.91e-05,1.5564589307039407e-07
1350,8094,119,"['GARD:0009146', 'OMIM:115150', 'ORPHA:1340', 'ORPHANET:1340', 'UMLS:C1275081']","['CARDIOFACIOCUTANEOUS SYNDROME', 'CFC SYNDROME', 'CONGENITAL HEART DEFECTS CHARACTERISTIC FACIAL APPEARANCE ECTODERMAL ABNORMALITIES AND GROWTH FAILURE', 'CARDIO-FACIO-CUTANEOUS SYNDROME']",0.00023089,6.5048887474308875e-06
1351,8098,34,"['GARD:0009148', 'OMIM:169400']","['PELGER-HUET ANOMALY', 'PHA', 'PELGER HUET ANOMALY', 'PELGER-HUET NUCLEAR ANOMALY', 'OVOID NEUTROPHIL NUCLEI, DEVELOPMENTAL DELAY, EPILEPSY AND SKELETAL ABNORMALITIES']",7.36e-05,6.387226698159604e-07
1352,8100,9,"['GARD:0009149', 'OMIM:180100', 'UMLS:C0220701']","['RETINITIS PIGMENTOSA 1', 'RP1']",2.72e-05,8.541895087252509e-08
1353,8102,60,"['GARD:0009152', 'OMIM:201810', 'ORPHA:90791', 'ORPHANET:90791']","['3-BETA-HYDROXYSTEROID DEHYDROGENASE DEFICIENCY', 'ADRENAL HYPERPLASIA 2', 'ADRENAL HYPERPLASIA II', '3B-HYDROXYSTEROID DEHYDROGENASE DEFICIENCY', 'HSD3B DEFICIENCY', '3-BETA-HSD DEFICIENCY', 'TYPE II 3-BETA-HYDROXYSTEROID DEHYDROGENASE DEFICIENCY', 'CAH DUE TO 3-BETA-HYDROXYSTEROID DEHYDROGENASE DEFICIENCY', 'CONGENITAL ADRENAL HYPERPLASIA DUE TO 3-BETA-HYDROXYSTEROID DEHYDROGENASE DEFICIENCY']",0.000149245,1.1577261977776895e-06
1354,8110,2,"['GARD:0009158', 'OMIM:601003', 'ORPHA:53347', 'ORPHANET:53347', 'UMLS:C1832918']","['BRODY MYOPATHY', 'BRODY DISEASE', 'SARCOPLASMIC RETICULUM -CA2+ATPASE DEFICIENCY']",9.02e-06,8.334088044278762e-09
1355,8112,2,"['GARD:0009159', 'OMIM:300018']","['DOSAGE-SENSITIVE SEX REVERSAL', 'DSS']",1.0199999999999999e-05,2.5461627967287574e-09
1356,8114,34,"['GARD:0009161', 'OMIM:609242', 'ORPHA:79280', 'ORPHANET:79280', 'UMLS:C1836522']","['KANZAKI DISEASE', 'ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY TYPE 2', 'ALPHA-N-ACETYLGALACTOSAMINIDASE DEFICIENCY ADULT ONSET', 'NAGA DEFICIENCY TYPE 2', 'SCHINDLER DISEASE TYPE 2']",7.840000000000001e-05,6.282929361986541e-07
1357,8120,12,"['GARD:0009164', 'OMIM:606072', 'ORPHA:97238', 'ORPHANET:97238', 'UMLS:C1853698']","['RIPPLING MUSCLE DISEASE', 'RMD']",3.5499999999999996e-05,9.295283867805312e-08
1358,8126,2,"['GARD:0009167', 'OMIM:606346', 'UMLS:C2931767']","['DEAFNESS, AUTOSOMAL DOMINANT NONSYNDROMIC SENSORINEURAL 22', 'DFNA 22']",9.25e-06,8.740979655702288e-09
1359,8128,13,"['GARD:0009168', 'OMIM:174810', 'ORPHA:85195', 'ORPHANET:85195', 'UMLS:C0432292']","['POLYOSTOTIC OSTEOLYTIC DYSPLASIA, HEREDITARY EXPANSILE', 'HEPOD', 'MCCABE DISEASE', 'FAMILIAL EXPANSILE OSTEOLYSIS', 'FEO', 'OSTEOLYSIS, FAMILIAL EXPANSILE', 'EXPANSILE OSTEOLYSIS, FAMILIAL', 'EOF']",3.63e-05,9.840889842001434e-08
1360,8130,10,"['GARD:0009169', 'OMIM:117300', 'UMLS:C1861735']","['DEMENTIA, FAMILIAL DANISH', 'FDD', 'FAMILIAL DANISH DEMENTIA', 'CEREBELLAR ATAXIA, CATARACT, DEAFNESS, AND DEMENTIA OR PSYCHOSIS', 'HEREDOPATHIA OPHTHALMOOTOENCEPHALICA', 'HOOE', 'ITM2B AMYLOIDOSIS']",2.9299999999999997e-05,8.850792922403345e-08
1361,8132,11,"['GARD:0009170', 'OMIM:605389', 'ORPHA:55654', 'ORPHANET:55654', 'UMLS:C1854310']","['HYPOTRICHOSIS SIMPLEX', 'HHS']",2.7899999999999997e-05,7.585089276001998e-08
1362,8136,8,"['GARD:0009172', 'OMIM:148700']","['KERATOSIS PALMOPLANTARIS STRIATA 1', 'PPKS1', 'STRIATE PALMOPLANTAR KERATODERMA 1', 'SPPK1', 'KERATODERMA, PALMOPLANTAR STRIATE FORM 1']",2.8000000000000003e-05,5.2843873697059235e-08
1363,8138,2,"['GARD:0009173', 'OMIM:607654']","['KERATOSIS PALMOPLANTARIS STRIATA 3', 'PPKS3', 'STRIATE PALMOPLANTAR KERATODERMA 3', 'KERATODERMA PALMOPLANTAR STRIATE FORM 3']",9.35e-06,1.0493692804902174e-08
1364,8140,31,"['GARD:0009174', 'OMIM:606693', 'UMLS:C1847640']","['PARKINSON DISEASE TYPE 9', 'PARK 9', 'PALLIDOPYRAMIDAL DEGENERATION WITH SUPRANUCLEAR UPGAZE PARESIS, AND DEMENTIA', 'KRPPD', 'KUFOR-RAKEB SYNDROME', 'AUTOSOMAL RECESSIVE PARKINSON DISEASE 9']",6.659999999999999e-05,4.6898160621492853e-07
1365,8142,32,"['GARD:0009175', 'OMIM:260300', 'ORPHA:171695', 'ORPHANET:171695', 'UMLS:C1850100']","['PALLIDOPYRAMIDAL SYNDROME', 'PALLIDO-PYRAMIDAL DISEASE']",7.36e-05,4.7585268313975663e-07
1366,8144,17,"['GARD:0009176', 'OMIM:604416', 'ORPHA:69126', 'ORPHANET:69126']","['PYOGENIC ARTHRITIS, PYODERMA GANGRENOSUM AND ACNE', 'PAPA SYNDROME', 'PYOGENIC ARTHRITIS, PYODERMA GANGRENOSUM, AND SEVERE CYSTIC ACNE', 'PAPAS', 'FAMILIAL RECURRENT ARTHRITIS', 'FRA']",4.7e-05,1.752558255856402e-07
1367,8146,14,"['GARD:0009177', 'OMIM:607598', 'ORPHA:137776', 'ORPHANET:137776', 'UMLS:C1843478']","['LETHAL CONGENITAL CONTRACTURE SYNDROME 2', 'LCCS2', 'MULTIPLE CONTRACTURE SYNDROME, ISRAELI BEDOUIN TYPE']",3.66e-05,1.2941470171093095e-07
1368,8148,57,"['GARD:0009178', 'OMIM:300148', 'ORPHA:85282', 'ORPHANET:85282']","['INTELLECTUAL DISABILITY, EPILEPTIC SEIZURES, HYPOGONADISM AND HYPOGENITALISM, MICROCEPHALY, AND OBESITY', 'MEHMO', 'X-LINKED MEHMO SYNDROME', 'MEHMO SYNDROME']",0.000104194,1.4807295978180445e-06
1369,8156,54,"['GARD:0009182', 'OMIM:607323', 'ORPHA:93293', 'ORPHANET:93293', 'UMLS:C1623209']","['DUANE-RADIAL RAY SYNDROME', 'OKIHIRO SYNDROME', 'DR SYNDROME', 'DUANE ANOMALY WITH RADIAL ABNORMALITIES AND DEAFNESS', 'DRRS', 'ACRORENOOCULAR SYNDROME']",0.000122113,1.2517964548575832e-06
