,ID(n),count(s),d.id,n.I_CODE,n.N_Name,Weight,tf_idf_sum
2310,102483,1,HP:0007335,"['HP:0006947', 'UMLS:C1850719', 'HP:0007335']","['RECURRENT CEREBELLAR AND EXTRAPYRAMIDAL ENCEPHALOPATHY', 'RECURRENT ENCEPHALOPATHY']",1.13e-05,1.7994912958316607e-09
2311,67700,3,HP:0002686,"['UMLS:C4025690', 'HP:0002686']","['MATERNAL HEALTH PROBLEM', 'PRENATAL MATERNAL ABNORMALITY']",0.000134048,6.02879064919367e-08
2312,83053,7,HP:0001985,"['HP:0005969', 'UMLS:C1856438', 'HP:0001985']","['HYPOGLYCEMIA, HYPOKETOTIC', 'HYPOKETOTIC HYPOGLYCEMIA']",2.34e-05,2.614726363626496e-08
2313,84898,3,HP:0007185,"['UMLS:C0041657', 'SNOMEDCT_US:419045004', 'SNOMEDCT_US:418107008', 'MESH:D014474', 'HP:0007185']","['LOSS OF CONSCIOUSNESS', 'PASSING OUT']",1.86e-05,9.162159255026108e-09
2314,55496,1,HP:0008279,"['UMLS:C1850722', 'HP:0008279']",TRANSIENT HYPERLIPIDEMIA,1.13e-05,1.7994912958316607e-09
2315,116993,4,HP:0100602,"['SNOMEDCT_US:15394000', 'UMLS:C0032914', 'SNOMEDCT_US:398254007', 'MESH:D011225', 'HP:0100602']","['PRE-ECLAMPSIA', 'PREECLAMPSIA']",1.95e-05,1.9202654536122753e-08
2316,62651,3,HP:0008331,"['UMLS:C4024700', 'HP:0008331']","['ELEVATED PHOSPHO-CK AFTER EXERCISE', 'ELEVATED CK AFTER EXERCISE', 'INCREASED PHOSPHO-CK AFTER EXERCISE', 'ELEVATED CPK AFTER EXERCISE', 'ELEVATED PHOSPHO-CREATINE KINASE AFTER EXERCISE', 'INCREASED CREATINE KINASE AFTER EXERCISE', 'INCREASED CK AFTER EXERCISE', 'INCREASED PHOSPHO-CREATINE KINASE AFTER EXERCISE', 'INCREASED CREATINE PHOSPHOKINASE AFTER EXERCISE', 'ELEVATED CREATINE PHOSPHOKINASE AFTER EXERCISE', 'ELEVATED CREATINE KINASE AFTER EXERCISE']",1.58e-05,8.676583813704882e-09
2317,125871,7,HP:0002045,"['UMLS:C0020672', 'MESH:D007035', 'SNOMEDCT_US:386689009', 'HP:0002045']","['ABNORMALLY LOW BODY TEMPERATURE', 'HYPOTHERMIA']",3.0299999999999998e-05,5.037905325972076e-08
2318,85715,12,HP:0000961,"['SNOMEDCT_US:119419001', 'SNOMEDCT_US:3415004', 'MESH:D003490', 'UMLS:C0010520', 'HP:0000961']","['BLUE DISCOLORATION OF THE SKIN', 'CYANOSIS']",6.2e-05,1.5055992792320444e-07
2319,113935,2,HP:0100520,"['MESH:D009846', 'UMLS:C0028961', 'SNOMEDCT_US:718403007', 'SNOMEDCT_US:83128009', 'HP:0100520']",OLIGURIA,1.87e-05,7.200768841415132e-09
2320,91228,2,HP:0002882,"['UMLS:C4025671', 'HP:0002882']",SUDDEN EPISODIC APNEA,1.29e-05,7.3019583560153176e-09
2321,110165,2,http://purl.obolibrary.org/obo/HP_0040290,HP:0040290,OBSOLETE ABNORMALITY OF SKELETAL MUSCLES,1.0199999999999999e-05,4.326385153163112e-09
2322,58792,2,http://purl.obolibrary.org/obo/HP_0045045,"['UMLS:C4073171', 'HP:0045045']",ELEVATED PLASMA ACYLCARNITINE LEVELS,1.39e-05,5.992057625274097e-09
2323,111912,6,HP:0001678,"['HP:0005142', 'HP:0001668', 'HP:0006672', 'SNOMEDCT_US:233917008', 'MESH:D054537', 'UMLS:C1841659', 'UMLS:C0004245', 'HP:0001678']","['INTERRUPTION OF ELECTRICAL COMMUNICATION BETWEEN UPPER AND LOWER CHAMBERS OF HEART', 'ATRIOVENTRICULAR NODAL DISEASE', 'ATRIOVENTRICULAR BLOCK']",6.21e-05,7.592836872838837e-08
2324,94009,7,HP:0004756,"['SNOMEDCT_US:25569003', 'MESH:D017180', 'UMLS:C0042514', 'HP:0004756']",VENTRICULAR TACHYCARDIA,7.68e-05,1.0867490042395461e-07
2325,84562,2,HP:0003215,"['UMLS:C1856432', 'HP:0003215']",DICARBOXYLIC ACIDURIA,7.950000000000001e-05,3.587519456080321e-08
2326,88714,3,HP:0006682,"['HP:0006678', 'UMLS:C0151636', 'SNOMEDCT_US:17338001', 'MESH:D018879', 'SNOMEDCT_US:251175005', 'HP:0006682']","['EXTRA HEART BEAT', 'PREMATURE VENTRICULAR CONTRACTIONS', 'SKIPPED HEARTBEAT', 'MISSED HEARTBEAT', 'VENTRICULAR EXTRASYSTOLES']",2.8899999999999998e-05,1.78068617493662e-08
2327,112209,12,HP:0001662,"['UMLS:C0428977', 'SNOMEDCT_US:48867003', 'MESH:D001919', 'HP:0001662']","['BRACHYCARDIA', 'SLOW HEARTBEATS', 'BRADYCARDIA']",4.28e-05,8.166361681861956e-08
2328,51237,6,HP:0003763,"['MESH:D002012', 'UMLS:C0006325', 'SNOMEDCT_US:191983006', 'SNOMEDCT_US:90207007', 'HP:0003763']","['TEETH GRINDING', 'BRUXISM']",1.91e-05,1.931066534272841e-08
2329,110994,1,HP:0004901,"['UMLS:C4025277', 'HP:0004901']","['EXERCISE-INDUCED LACTIC ACIDOSIS', 'EXERCISE-INDUCED LACTIC ACIDEMIA']",1.0800000000000002e-05,1.5042600074845005e-09
2330,113564,5,HP:0003535,"['MESH:C579867', 'UMLS:C3696376', 'SNOMEDCT_US:237950009', 'HP:0003535']","['3-METHYLGLUTACONICACIDURIA', '3-METHYLGLUTACONIC ACIDURIA']",3.3299999999999996e-05,2.445073659655202e-08
2331,77273,1,HP:0001118,"['UMLS:C0302254', 'SNOMEDCT_US:399336001', 'HP:0001118']",JUVENILE CATARACT,1.23e-05,5.061876838028126e-10
2332,95456,2,HP:0010695,"['UMLS:C4023734', 'HP:0010695']",SUTURAL CATARACT,2.78e-05,3.97016407360369e-09
2333,68877,4,HP:0100018,"['HP:0007781', 'HP:0007672', 'HP:0008024', 'UMLS:C0392557', 'SNOMEDCT_US:53889007', 'HP:0100018']","['YELLOWISH CLOUDY CENTER OF LENS', 'NUCLEAR CATARACT']",7.290000000000001e-05,1.909053018022755e-08
2334,106755,1,HP:0006852,"['UMLS:C4024976', 'HP:0006852']",EPISODIC GENERALIZED HYPOTONIA,1e-05,1.2690602884467484e-09
2335,124862,19,HP:0002078,"['HP:0007014', 'MESH:D001259', 'UMLS:C0427190', 'SNOMEDCT_US:250067008', 'HP:0002078']","['INSTABILITY OR LACK OF COORDINATION OF CENTRAL TRUNK MUSCLES', 'TRUNK ATAXIA', 'TRUNCAL ATAXIA']",4.95e-05,1.5069162233266315e-07
2336,57901,16,HP:0002311,"['HP:0002276', 'SNOMEDCT_US:302289002', 'SNOMEDCT_US:281016006', 'MESH:D001259', 'UMLS:C0520966', 'HP:0002311']","['INCOORDINATION', 'DIFFICULTIES IN COORDINATION', 'INCOORDINATION OF LIMB MOVEMENTS', 'LIMB INCOORDINATION']",5.04e-05,1.548720159961791e-07
2337,52756,12,HP:0000408,"['HP:0008601', 'HP:0000397', 'HP:0008617', 'HP:0008592', 'HP:0000406', 'UMLS:C1843156', 'HP:0000408']","['PROGRESSIVE BILATERAL SENSORINEURAL HEARING LOSS', 'BILATERAL PROGRESSIVE SENSORINEURAL HEARING LOSS', 'HEARING LOSS, PROGRESSIVE SENSORINEURAL', 'HEARING LOSS, SENSORINEURAL, BILATERAL, PROGRESSIVE', 'HEARING LOSS, SENSORINEURAL, PROGRESSIVE', 'SENSORINEURAL HEARING LOSS, PROGRESSIVE', 'PROGRESSIVE SENSORINEURAL HEARING IMPAIRMENT']",3.96e-05,8.304441879463882e-08
2338,116802,8,HP:0002131,"['HP:0007152', 'HP:0006862', 'HP:0007214', 'MESH:C580065', 'SNOMEDCT_US:421455009', 'UMLS:C1720189', 'HP:0002131']","['INTERMITTENT CEREBELLAR ATAXIA', 'PAROXYSMAL ATAXIA', 'EPISODIC ATAXIA']",2.36e-05,2.8146544089933496e-08
2339,124163,1,HP:0100653,"['SNOMEDCT_US:66760008', 'UMLS:C0029134', 'MESH:D009902', 'HP:0100653']",OPTIC NEURITIS,2.6700000000000002e-05,7.873226806540398e-09
2340,114131,18,HP:0003552,"['HP:0009014', 'SNOMEDCT_US:16046003', 'UMLS:C0221170', 'HP:0003552']",MUSCLE STIFFNESS,7.87e-05,2.9846585977087157e-07
2341,78202,7,HP:0002548,"['UMLS:C1846868', 'HP:0002548']","['FAVORABLE RESPONSE TO LEVODOPA', 'PARKINSONISM WITH FAVORABLE RESPONSE TO DOPAMINERGIC MEDICATION']",2.18e-05,2.8606319833433483e-08
2342,55502,5,HP:0002396,"['SNOMEDCT_US:55630000', 'MESH:D009127', 'UMLS:C0151564', 'HP:0002396']",COGWHEEL RIGIDITY,1.8e-05,1.5184158789546336e-08
2343,90891,5,http://purl.obolibrary.org/obo/HP_0030237,"['UMLS:C0239831', 'SNOMEDCT_US:298283006', 'HP:0030237']",['HAND MUSCLE WEAKNESS'],4.04e-05,3.615014947470793e-08
2344,57004,2,HP:0002345,"['SNOMEDCT_US:30721006', 'UMLS:C0234376', 'MESH:D014202', 'UMLS:C4020853', 'HP:0002345']","['ATAXIC TREMOR', 'ACTION TREMOR']",3.5100000000000006e-05,1.4485144395455999e-08
2345,56494,9,HP:0002362,"['SNOMEDCT_US:43005009', 'UMLS:C0231688', 'MESH:D020233', 'HP:0002362']","['SHUFFLED WALK', 'SHUFFLING GAIT']",3.1e-05,4.37883289863409e-08
2346,59628,1,http://purl.obolibrary.org/obo/HP_0025403,HP:0025403,STOOPED POSTURE,8.97e-06,2.6450503541073924e-09
2347,50489,2,HP:0000479,"['HP:0007938', 'UMLS:C0035300', 'SNOMEDCT_US:29555009', 'UMLS:C0035309', 'MESH:D012164', 'HP:0000479']","['ABNORMAL RETINA', 'ANOMALY OF THE RETINA', 'RETINA ISSUE', 'ABNORMALITY OF THE RETINA', 'RETINAL DISEASE', 'ABNORMAL RETINAL MORPHOLOGY']",0.000200735,7.495089150936805e-08
2348,124522,2,HP:0002921,"['UMLS:C0151583', 'HP:0002921']","['ABNORMAL CSF FINDINGS', 'ABNORMALITY OF THE CSF', 'ABNORMALITY OF THE CEREBROSPINAL FLUID']",8.13e-05,3.930918478663115e-08
2349,124444,3,HP:0003689,"['HP:0003801', 'UMLS:C3277376', 'HP:0003689']","['MULTIPLE MTDNA DELETIONS', 'MULTIPLE MITOCHONDRIAL DNA DELETIONS']",1.8e-05,1.4050952698069709e-08
2350,100999,46,HP:0001300,"['MESH:D020734', 'SNOMEDCT_US:32798002', 'UMLS:C0242422', 'HP:0001300']","['PARKINSONIAN DISEASE', 'PARKINSONISM']",0.000105185,7.470123146310399e-07
2351,114180,26,HP:0003557,"['HP:0003556', 'UMLS:C1843700', 'HP:0003557']","['INCREASED FIBER SIZE VARIATION', 'INCREASED VARIATION IN MUSCLE FIBER SIZE', 'INCREASED VARIABILITY IN MUSCLE FIBER SIZE', 'INCREASED VARIATION IN FIBER SIZE', 'VARIATION IN MUSCLE FIBER SIZE', 'INCREASED VARIABILITY IN MUSCLE FIBER DIAMETER']",6.05e-05,2.7231208857290464e-07
2352,49202,5,HP:0002403,"['UMLS:C0240914', 'SNOMEDCT_US:298310004', 'HP:0002403']",POSITIVE ROMBERG SIGN,1.88e-05,2.07473836371389e-08
2353,96822,13,HP:0003390,"['HP:0007248', 'HP:0007345', 'HP:0006883', 'UMLS:C1842587', 'UMLS:C1970883', 'HP:0003390']","['AXONAL SENSORY NEUROPATHY', 'PERIPHERAL SENSORY AXONAL NEUROPATHY', 'SENSORY AXONAL NEUROPATHY']",3.72e-05,7.964910033816956e-08
2354,49232,4,HP:0007641,"['UMLS:C0858618', 'HP:0007641']","['COLOR BLINDNESS', 'DYSCHROMATOPSIA']",4.98e-05,3.0393995158561175e-08
2355,80913,7,HP:0000590,"['HP:0000562', 'UMLS:C0162674', 'MESH:D017246', 'SNOMEDCT_US:46252003', 'HP:0000590']","['EXTERNAL OPHTHALMOPLEGIA, PROGRESSIVE', 'PROGRESSIVE EXTERNAL OPHTHALMOPLEGIA']",2.37e-05,3.0100566795551244e-08
2356,104192,2,HP:0003434,"['UMLS:C1843859', 'HP:0003434']",SENSORY ATAXIC NEUROPATHY,1.27e-05,6.036627223728768e-09
2357,18725,14,HP:0008180,"['HP:0003211', 'UMLS:C1850309', 'HP:0008180']","['MILDLY ELEVATED SERUM CK', 'MILDLY INCREASED CREATINE KINASE', 'MODERATELY INCREASED SERUM CREATINE KINASE', 'MODERATELY ELEVATED SERUM CPK', 'MILDLY ELEVATED CPK', 'MILDLY ELEVATED SERUM PHOSPHO-CK', 'MODERATELY ELEVATED SERUM CK', 'MILDLY INCREASED SERUM CREATINE KINASE', 'MILDLY ELEVATED CREATINE PHOSPHOKINASE', 'MILDLY ELEVATED SERUM CPK', 'MILDLY ELEVATED CREATINE KINASE']",3.66e-05,9.035909572396667e-08
2358,106804,3,HP:0006858,"['HP:0007056', 'HP:0007148', 'UMLS:C4021585', 'HP:0006858']","['DISTAL SENSORY LOSS OF PROPRIOCEPTION', 'IMPAIRED DISTAL PROPRIOCEPTION']",1.82e-05,1.1761022804514609e-08
2359,125208,53,HP:0002063,"['MESH:D009127', 'UMLS:C0026837', 'SNOMEDCT_US:16046003', 'HP:0002063']","['MUSCLE RIGIDITY', 'RIGIDITY']",0.000129306,1.1339370338100145e-06
2360,96249,27,HP:0003376,"['UMLS:C0427149', 'MESH:D020233', 'SNOMEDCT_US:27253007', 'HP:0003376']","['HIGH STEPPING', ""'STEPPAGE' GAIT"", 'STEPPAGE GAIT']",5.93e-05,2.1153051490558005e-07
2361,125154,37,HP:0002067,"['MESH:D018476', 'UMLS:C0233565', 'SNOMEDCT_US:399317006', 'HP:0002067']","['SLOW MOVEMENTS', 'SLOWNESS OF MOVEMENTS', 'BRADYKINESIA']",7.7e-05,4.914054186486213e-07
2362,84198,13,HP:0003200,"['HP:0009076', 'UMLS:C3275417', 'HP:0003200']","['RAGGED-RED FIBERS', 'MITOCHONDRIAL PROLIFERATION IN MUSCLE TISSUE', 'RAGGED RED MUSCLE FIBERS', 'RAGGED-RED MUSCLE FIBERS']",3.5600000000000005e-05,8.915025698440372e-08
2363,49832,4,HP:0003713,"['HP:0003726', 'UMLS:C1850848', 'HP:0003713']",MUSCLE FIBER NECROSIS,1.85e-05,1.7203800173321585e-08
2364,113894,3,HP:0003548,"['UMLS:C4025597', 'HP:0003548']",SUBSARCOLEMMAL ACCUMULATIONS OF ABNORMALLY SHAPED MITOCHONDRIA,1.63e-05,1.272391827658535e-08
2365,107647,7,HP:0006886,"['UMLS:C1853767', 'HP:0006886']","['DECREASED DISTAL VIBRATION SENSE', 'IMPAIRED DISTAL VIBRATION SENSATION']",2.56e-05,3.0479793259173536e-08
2366,76172,8,HP:0001152,"['HP:0000530', 'UMLS:C1836479', 'HP:0001152']","['SACCADIC SLOW PURSUIT', 'SACCADIC PURSUIT MOVEMENTS', 'SACCADIC SMOOTH PURSUIT']",3.76e-05,4.915191784259614e-08
2367,124356,7,HP:0003680,"['HP:0003685', 'SNOMEDCT_US:702322003', 'UMLS:C3839460', 'HP:0003680']","['DOES NOT WORSEN', 'STATIONARY', 'NONPROGRESSIVE DISORDER', 'NON-PROGRESSIVE', 'NONPROGRESSIVE COURSE', 'NONPROGRESSIVE']",2.56e-05,2.13697778651555e-08
2368,115521,16,HP:0002170,"['SNOMEDCT_US:1386000', 'MESH:D020300', 'UMLS:C0151699', 'HP:0002170']","['BLEEDING WITHIN THE SKULL', 'INTRACRANIAL HEMORRHAGE']",9.2e-05,2.952588544182864e-07
2369,59302,1,HP:0007797,"['UMLS:C1861791', 'HP:0007797']",RETINAL VASCULAR MALFORMATION,2.47e-05,2.3540993441623914e-09
2370,78626,1,HP:0006576,"['UMLS:C1861790', 'HP:0006576']","['LIVER VASCULAR MALFORMATIONS', 'HEPATIC VASCULAR MALFORMATIONS']",1.56e-05,1.4867995857867737e-09
2371,59593,2,HP:0006347,"['UMLS:C1856203', 'UMLS:C1855694', 'HP:0006347']","['DECREASED WIDTH OF PRIMARY TOOTH', 'DECREASED WIDTH OF MILK TEETH', 'DECREASED WIDTH OF BABY TEETH', 'DECREASED WIDTH OF DECIDUOUS TEETH', 'SMALL DECIDUOUS TEETH', 'MICRODONTIA OF DECIDUOUS TEETH', 'MICRODONTIA OF PRIMARY TEETH']",2.07e-05,7.646915674156272e-09
2372,63867,2,HP:0002290,"['UMLS:C0221262', 'SNOMEDCT_US:14240001', 'HP:0002290']","['WHITE PATCH', 'PATCH OF WHITE HAIR', 'POLIOSIS']",1.6100000000000002e-05,5.4724472044309315e-09
2373,94660,3,HP:0000892,"['UMLS:C0265695', 'SNOMEDCT_US:66102006', 'HP:0000892']","['CLEFT RIBS', 'SPLIT RIBS', 'BIFID RIBS']",2.02e-05,1.703031521172384e-08
2374,90326,5,http://purl.obolibrary.org/obo/HP_0040049,"['UMLS:C0271051', 'MESH:D008269', 'SNOMEDCT_US:37231002', 'HP:0040049']","['MACULAR OEDEMA', 'MACULAR EDEMA']",3.5600000000000005e-05,2.3295870211736833e-08
2375,119216,3,http://purl.obolibrary.org/obo/HP_0031987,HP:0031987,"['POOR CONCENTRATION', 'LACK OF CONCENTRATION', 'DIMINISHED ABILITY TO CONCENTRATE']",1.36e-05,7.96565610523144e-09
2376,65743,7,http://purl.obolibrary.org/obo/HP_0030880,"['UMLS:C0034735', 'SNOMEDCT_US:266261006', 'MESH:D011928', 'HP:0030880']","[""RAYNAUD'S PHENOMENON"", 'RAYNAUD DISEASE', 'RAYNAUD PHENOMENON']",3.07e-05,4.068018696844321e-08
2377,73337,2,HP:0007017,"['UMLS:C3277688', 'HP:0007017']",PROGRESSIVE FORGETFULNESS,1.34e-05,5.649752970624135e-09
2378,108824,2,HP:0200030,"['UMLS:C3277693', 'HP:0200030']",PUNCTATE VASCULITIS SKIN LESIONS,1.4599999999999999e-05,6.1557009978442065e-09
2379,73033,3,HP:0007009,"['UMLS:C3277687', 'HP:0007009']","['CNS DEGENERATION', 'CENTRAL NERVOUS SYSTEM DEGENERATION']",1.6800000000000002e-05,8.07971590171849e-09
2380,91506,7,HP:0001413,"['UMLS:C0267812', 'SNOMEDCT_US:21861000', 'HP:0001413']",MICRONODULAR CIRRHOSIS,2.56e-05,2.99509394415011e-08
2381,109770,3,HP:0200029,"['SNOMEDCT_US:53312001', 'UMLS:C0262988', 'HP:0200029']","['CUTANEOUS VASCULITIS', 'VASCULITIS IN THE SKIN']",2.7300000000000003e-05,1.5442856878943446e-08
2382,79257,14,HP:0002518,"['UMLS:C2673431', 'HP:0002518']","['PERIVENTRICULAR WHITE MATTER ABNORMALITIES', 'ABNORMALITY OF THE PERIVENTRICULAR WHITE MATTER']",5.9499999999999996e-05,1.6325642652917902e-07
2383,115133,17,HP:0002186,"['SNOMEDCT_US:68345001', 'SNOMEDCT_US:6950007', 'MESH:D001072', 'UMLS:C0003635', 'HP:0002186']","['APRAXIAS', 'APRAXIA']",8.09e-05,2.343552712593912e-07
2384,81542,6,HP:0000573,"['SNOMEDCT_US:28998008', 'MESH:D012166', 'UMLS:C0035317', 'HP:0000573']","['RETINAL HEMORRHAGES', 'RETINAL BLEEDING', 'RETINAL HEMORRHAGE']",7.87e-05,1.038284372856106e-07
2385,76313,2,HP:0001147,"['UMLS:C0240897', 'SNOMEDCT_US:39832008', 'HP:0001147']","['RETINAL EXUDATES', 'RETINAL EXUDATE']",7.36e-05,3.1031479002831074e-08
2386,55508,18,HP:0002395,"['HP:0007288', 'HP:0007245', 'UMLS:C1836696', 'HP:0002395']","['HYPERREFLEXIA IN THE LOWER LIMBS', 'HYPERREFLEXIA IN LOWER LIMBS', 'BRISK LOWER EXTREMITY REFLEXES', 'OVERACTIVE LOWER LEG REFLEX', 'LEG HYPERREFLEXIA', 'INCREASED DEEP TENDON REFLEXES IN THE LOWER LIMBS', 'LOWER LIMB HYPERREFLEXIA']",5.19e-05,1.6432880546185948e-07
2387,108794,1,HP:0005458,"['MESH:D003398', 'SNOMEDCT_US:1667003', 'UMLS:C4072853', 'SNOMEDCT_US:57219006', 'UMLS:C0277827', 'UMLS:C0010278', 'HP:0005458']","['EARLY CLOSURE OF THE FONTANELLES', 'OBLITERATED FONTANELLES', 'PREMATURE CLOSURE OF FONTANELLES']",3.86e-05,5.128336911969385e-09
2388,124906,9,HP:0002074,"['UMLS:C4025728', 'UMLS:C4020857', 'HP:0002074']","['NEURONAL LIPOPIGMENTS', 'INCREASED NEURONAL AUTOFLUORESCENT LIPOPIGMENT']",2.8499999999999998e-05,3.0233338996072244e-08
2389,56508,5,HP:0002361,"['UMLS:C1836842', 'HP:0002361']","['PSYCHOMOTOR DEGENERATION', 'PSYCHOMOTOR DETERIORATION']",1.8e-05,1.4790845526014481e-08
2390,56193,11,HP:0002371,"['UMLS:C0542223', 'HP:0002371']",['LOSS OF SPEECH'],2.8999999999999997e-05,4.6349374609432205e-08
2391,124047,13,HP:0003674,"['HP:0003618', 'HP:0003664', 'HP:0003630', 'HP:0003603', 'HP:0003597', 'HP:0003628', 'HP:0003590', 'HP:0003626', 'HP:0003588', 'HP:0003663', 'HP:0011007', 'HP:0003602', 'HP:0003668', 'UMLS:C0206132', 'MESH:D017668', 'HP:0003674']","['AGE OF ONSET', 'AGE SYMPTOMS BEGIN', 'ONSET']",5.8399999999999997e-05,1.0962285576354087e-07
2392,117135,22,HP:0002123,"['HP:0007284', 'HP:0006902', 'HP:0006869', 'HP:0007294', 'HP:0007075', 'HP:0007202', 'SNOMEDCT_US:37356005', 'UMLS:C0751778', 'MESH:D020191', 'UMLS:C0014550', 'SNOMEDCT_US:267581004', 'MESH:D004831', 'UMLS:C4021759', 'SNOMEDCT_US:192992007', 'HP:0002123']","['MYOCLONUS SEIZURES', 'MYOCLONIC EPILEPSY, PROGRESSIVE', 'GENERALIZED MYOCLONIC SEIZURES']",7.03e-05,2.092450638804982e-07
2393,124078,19,HP:0003678,"['UMLS:C1850776', 'UMLS:C1838681', 'HP:0003678']","['RAPID PROGRESSION', 'WORSENING QUICKLY', 'RAPIDLY PROGRESSIVE DISORDER', 'RAPIDLY PROGRESSIVE']",4.77e-05,1.2206395415463634e-07
2394,115205,22,HP:0002180,"['UMLS:C4020854', 'MESH:D009410', 'MESH:D019636', 'UMLS:C0027746', 'UMLS:C0524851', 'HP:0002180']","['ONGOING LOSS OF NERVE CELLS', 'NEURODEGENERATIVE DISEASE', 'PROGRESSIVE NEURODEGENERATIVE DISORDER', 'NEURO-DEGENERATIVE DISEASE', 'NEURODEGENERATION']",6.409999999999999e-05,2.7704454279596433e-07
2395,84244,7,HP:0003205,"['UMLS:C1836852', 'HP:0003205']","[""'CURVILINEAR PROFILES' ULTRASTRUCTURALLY"", 'CURVILINEAR PROFILES ULTRASTRUCTURALLY', 'INTRACELLULAR CURVILINEAR PROFILES ON ULTRASTRUCTURAL ANALYSIS', ""'CURVILINEAR PROFILES' ULTRASTRUCTURALLY IN CELLS"", 'CURVILINEAR INTRACELLULAR ACCUMULATION OF AUTOFLUORESCENT LIPOPIGMENT STORAGE MATERIAL']",3.2500000000000004e-05,2.5426271950892834e-08
2396,84292,6,HP:0003208,"['UMLS:C1836851', 'HP:0003208']","['FINGERPRINT PROFILES ULTRASTRUCTURALLY', ""'FINGERPRINT PROFILES' ULTRASTRUCTURALLY IN CELLS"", 'FINGERPRINT INTRACELLULAR ACCUMULATION OF AUTOFLUORESCENT LIPOPIGMENT STORAGE MATERIAL']",2.36e-05,1.537574893037657e-08
2397,56420,8,HP:0002367,"['UMLS:C0233763', 'SNOMEDCT_US:64269007', 'MESH:D006212', 'HP:0002367']",['VISUAL HALLUCINATIONS'],2.6300000000000002e-05,2.8947813370064743e-08
2398,101519,4,HP:0008765,"['HP:0000714', 'SNOMEDCT_US:45150006', 'MESH:D006212', 'UMLS:C0233762', 'HP:0008765']","['HALLUCINATIONS OF SOUND', 'HEARING SOUNDS', 'AUDITORY HALLUCINATIONS']",1.75e-05,1.0486038518828321e-08
2399,100635,18,HP:0001317,"['UMLS:C0742038', 'UMLS:C1866129', 'HP:0001317']","['CEREBELLAR ABNORMALITIES', 'CEREBELLAR ANOMALY', 'ABNORMALITY OF THE CEREBELLUM', 'CEREBELLAR SIGNS', 'CEREBELLAR ABNORMALITY', 'ABNORMAL CEREBELLUM MORPHOLOGY']",0.000131055,4.538570488522662e-07
2400,84934,3,HP:0003226,"['UMLS:C1850447', 'HP:0003226']","['RECTILINEAR PROFILES ULTRASTRUCTURALLY', 'RECTILINEAR INTRACELLULAR ACCUMULATION OF AUTOFLUORESCENT LIPOPIGMENT STORAGE MATERIAL']",1.75e-05,6.137383927361744e-09
2401,123442,2,HP:0003657,"['UMLS:C1859833', 'HP:0003657']",GRANULAR OSMIOPHILIC DEPOSITS (GROD) IN CELLS,1.6100000000000002e-05,3.750453984271559e-09
2402,57299,6,HP:0002333,"['UMLS:C1866284', 'HP:0002333']","['PROGRESSIVE DEGENERATION OF MOVEMENT', 'MOTOR DETERIORATION']",2.0399999999999998e-05,1.6780335931713253e-08
2403,100704,3,HP:0001311,"['HP:0003129', 'HP:0002531', 'UMLS:C4021781', 'HP:0001311']","['NEUROPHYSIOLOGIC ABNORMALITIES', 'NEUROPHYSIOLOGIC ABNORMALITY', 'ABNORMAL NERVOUS SYSTEM ELECTROPHYSIOLOGY']",2.9199999999999998e-05,8.480527231860391e-09
2404,123728,1,http://purl.obolibrary.org/obo/HP_0025234,HP:0025234,PARASOMNIA,2.01e-05,3.4881851883601603e-09
2405,97286,1,HP:0009244,"['HP:0009176', 'HP:0006250', 'UMLS:C4020781', 'UMLS:C1868573', 'HP:0009244']","['SYMPHALANGISM OF THE DISTAL AND MIDDLE PHALANGES OF THE 5TH FINGER', 'FUSED END AND MIDDLE BONES OF PINKIE FINGER', 'FUSED END AND MIDDLE BONES OF PINKY FINGER', 'SYMPHALANGISM OF THE TERMINAL AND MIDDLE PHALANGES OF THE 5TH FINGER', 'FUSED END AND MIDDLE BONES OF LITTLE FINGER', 'FIFTH FINGER DISTAL INTERPHALANGEAL JOINT SYMPHALANGISM', 'FUSION OF THE TERMINAL AND MIDDLE PHALANGES OF THE 5TH FINGER', 'DISTAL/MIDDLE SYMPHALANGISM OF 5TH FINGER']",2.24e-05,3.8873307571774916e-09
2406,11904,2,HP:0010112,"['UMLS:C4021333', 'HP:0010112']","['CENTRAL POLYDACTYLY OF FEET', 'MESOAXIAL FOOT POLYDACTYLY']",3.9500000000000005e-05,2.553850594873179e-08
2407,31661,1,HP:0004218,"['UMLS:C4021676', 'HP:0004218']","['FUSED LITTLE FINGER BONES', 'FUSED PINKIE FINGER BONES', 'SYMPHALAGISM OF THE LITTLE FINGER', 'FUSED PINKY FINGER BONES', 'SYMPHALANGISM OF THE 5TH FINGER']",3.2200000000000003e-05,5.588037963442645e-09
2408,123504,4,HP:0006159,"['HP:0001496', 'HP:0004056', 'UMLS:C4021606', 'HP:0006159']","['INTERDIGITAL FINGER POLYDACTYLY', 'CENTRAL HAND POLYDACTYLY', 'MESOAXIAL HAND POLYDACTYLY']",4.3799999999999994e-05,4.2148699452396104e-08
2409,73988,1,HP:0008498,"['UMLS:C4024666', 'HP:0008498']","['ABSENCE OF SECONDARY DENTITION', 'ABSENCE OF ADULT TEETH', 'NO ADULT DENTITION', 'NO SECONDARY DENTITION', 'MISSING ADULT TEETH', 'NO PERMANENT DENTITION']",1.21e-05,2.0998527750824844e-09
