HPO_ID,HP_Term,Frequency,GARD_IDS
HP:0008065,Aplasia/Hypoplasia of the skin,Occasional (29-5%),GARD:0005025
HP:0009830,Peripheral neuropathy,Occasional (29-5%),GARD:0005025
HP:0011800,Midface retrusion,Occasional (29-5%),GARD:0005025
HP:0100578,Lipoatrophy,Occasional (29-5%),GARD:0005025
HP:0100679,Lack of skin elasticity,Very frequent (99-80%),GARD:0005025
HP:0007407,Excessive skin wrinkling on dorsum of hands and fingers,Obligate (100%),GARD:0000273
HP:0000023,Inguinal hernia,Very frequent (99-80%),GARD:0000273
HP:0000028,Cryptorchidism,Very frequent (99-80%),GARD:0000273
HP:0000218,High palate,Very frequent (99-80%),GARD:0000273
HP:0000253,Progressive microcephaly,Very frequent (99-80%),GARD:0000273
HP:0000286,Epicanthus,Very frequent (99-80%),GARD:0000273
HP:0000316,Hypertelorism,Very frequent (99-80%),GARD:0000273
HP:0000319,Smooth philtrum,Very frequent (99-80%),GARD:0000273
HP:0000343,Long philtrum,Very frequent (99-80%),GARD:0000273
HP:0000369,Low-set ears,Very frequent (99-80%),GARD:0000273
HP:0000455,Broad nasal tip,Very frequent (99-80%),GARD:0000273
HP:0000494,Downslanted palpebral fissures,Very frequent (99-80%),GARD:0000273
HP:0000670,Carious teeth,Very frequent (99-80%),GARD:0000273
HP:0000684,Delayed eruption of teeth,Very frequent (99-80%),GARD:0000273
HP:0000750,Delayed speech and language development,Very frequent (99-80%),GARD:0000273
HP:0000767,Pectus excavatum,Very frequent (99-80%),GARD:0000273
HP:0000938,Osteopenia,Very frequent (99-80%),GARD:0000273
HP:0000973,Cutis laxa,Very frequent (99-80%),GARD:0000273
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0000273
HP:0001374,Congenital hip dislocation,Very frequent (99-80%),GARD:0000273
HP:0001476,Delayed closure of the anterior fontanelle,Very frequent (99-80%),GARD:0000273
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0000273
HP:0001511,Intrauterine growth retardation,Very frequent (99-80%),GARD:0000273
HP:0001537,Umbilical hernia,Very frequent (99-80%),GARD:0000273
HP:0001611,Nasal speech,Very frequent (99-80%),GARD:0000273
HP:0001763,Pes planus,Very frequent (99-80%),GARD:0000273
HP:0001788,Premature rupture of membranes,Very frequent (99-80%),GARD:0000273
HP:0001869,Deep plantar creases,Very frequent (99-80%),GARD:0000273
HP:0002645,Wormian bones,Very frequent (99-80%),GARD:0000273
HP:0002751,Kyphoscoliosis,Very frequent (99-80%),GARD:0000273
HP:0002761,Generalized joint laxity,Very frequent (99-80%),GARD:0000273
HP:0002812,Coxa vara,Very frequent (99-80%),GARD:0000273
HP:0003160,Abnormal isoelectric focusing of serum transferrin,Very frequent (99-80%),GARD:0000273
HP:0003199,Decreased muscle mass,Very frequent (99-80%),GARD:0000273
HP:0004322,Short stature,Very frequent (99-80%),GARD:0000273
HP:0004426,Abnormality of the cheek,Very frequent (99-80%),GARD:0000273
HP:0004993,Slender long bones with narrow diaphyses,Very frequent (99-80%),GARD:0000273
HP:0005272,Prominent nasolabial fold,Very frequent (99-80%),GARD:0000273
HP:0005425,Recurrent sinopulmonary infections,Very frequent (99-80%),GARD:0000273
HP:0006114,Multiple palmar creases,Very frequent (99-80%),GARD:0000273
HP:0006191,Deep palmar crease,Very frequent (99-80%),GARD:0000273
HP:0006891,Thick cerebral cortex,Very frequent (99-80%),GARD:0000273
HP:0007392,Excessive wrinkled skin,Very frequent (99-80%),GARD:0000273
HP:0007457,Prominent veins on trunk,Very frequent (99-80%),GARD:0000273
HP:0008070,Sparse hair,Very frequent (99-80%),GARD:0000273
HP:0008113,Multiple plantar creases,Very frequent (99-80%),GARD:0000273
HP:0008897,Postnatal growth retardation,Very frequent (99-80%),GARD:0000273
HP:0008947,Infantile muscular hypotonia,Very frequent (99-80%),GARD:0000273
HP:0009125,Lipodystrophy,Very frequent (99-80%),GARD:0000273
HP:0010838,High nonceruloplasmin-bound serum copper,Very frequent (99-80%),GARD:0000273
HP:0011003,High myopia,Very frequent (99-80%),GARD:0000273
HP:0025167,Fragmented elastic fibers in the dermis,Very frequent (99-80%),GARD:0000273
HP:0200141,"Small, conical teeth",Very frequent (99-80%),GARD:0000273
HP:0001305,Dandy-Walker malformation,Frequent (79-30%),GARD:0000273
HP:0001320,Cerebellar vermis hypoplasia,Frequent (79-30%),GARD:0000273
HP:0001350,Slurred speech,Frequent (79-30%),GARD:0000273
HP:0002073,Progressive cerebellar ataxia,Frequent (79-30%),GARD:0000273
HP:0002133,Status epilepticus,Frequent (79-30%),GARD:0000273
HP:0011995,Atrial septal dilatation,Frequent (79-30%),GARD:0000273
HP:0010989,Abnormality of the intrinsic pathway,Occasional (29-5%),GARD:0000273
HP:0002097,Emphysema,Excluded (0%),GARD:0000273
HP:0000147,Polycystic ovaries,Occasional (29-5%),GARD:0012801
HP:0000238,Hydrocephalus,Frequent (79-30%),GARD:0012801
HP:0000256,Macrocephaly,Frequent (79-30%),GARD:0012801
HP:0000268,Dolichocephaly,Occasional (29-5%),GARD:0012801
HP:0000303,Mandibular prognathia,Frequent (79-30%),GARD:0012801
HP:0000463,Anteverted nares,Occasional (29-5%),GARD:0012801
HP:0000494,Downslanted palpebral fissures,Occasional (29-5%),GARD:0012801
HP:0000518,Cataract,Frequent (79-30%),GARD:0012801
HP:0000541,Retinal detachment,Frequent (79-30%),GARD:0012801
HP:0000545,Myopia,Very frequent (99-80%),GARD:0012801
HP:0000615,Abnormality of the pupil,Very frequent (99-80%),GARD:0012801
HP:0000828,Abnormality of the parathyroid gland,Frequent (79-30%),GARD:0012801
HP:0001028,Hemangioma,Very frequent (99-80%),GARD:0012801
HP:0001031,Subcutaneous lipoma,Very frequent (99-80%),GARD:0012801
HP:0001100,Heterochromia iridis,Frequent (79-30%),GARD:0012801
HP:0001140,Epibulbar dermoid,Very frequent (99-80%),GARD:0012801
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0012801
HP:0001334,Communicating hydrocephalus,Frequent (79-30%),GARD:0012801
HP:0001744,Splenomegaly,Occasional (29-5%),GARD:0012801
HP:0002652,Skeletal dysplasia,Occasional (29-5%),GARD:0012801
HP:0002816,Genu recurvatum,Very frequent (99-80%),GARD:0012801
HP:0005293,Venous insufficiency,Frequent (79-30%),GARD:0012801
HP:0007400,Irregular hyperpigmentation,Very frequent (99-80%),GARD:0012801
HP:0009721,Shagreen patch,Frequent (79-30%),GARD:0012801
HP:0010516,Thymus hyperplasia,Occasional (29-5%),GARD:0012801
HP:0010807,Open bite,Very frequent (99-80%),GARD:0012801
HP:0010816,Epidermal nevus,Very frequent (99-80%),GARD:0012801
HP:0100559,Lower limb asymmetry,Very frequent (99-80%),GARD:0012801
HP:0100730,Bronchogenic cyst,Occasional (29-5%),GARD:0012801
HP:0100774,Hyperostosis,Very frequent (99-80%),GARD:0012801
HP:0100777,Exostoses,Frequent (79-30%),GARD:0012801
HP:0001611,Nasal speech,Very frequent (99-80%),GARD:0000049
HP:0001762,Talipes equinovarus,Very frequent (99-80%),GARD:0000049
HP:0001788,Premature rupture of membranes,Very frequent (99-80%),GARD:0000049
HP:0001884,Talipes calcaneovalgus,Very frequent (99-80%),GARD:0000049
HP:0002305,Athetosis,Very frequent (99-80%),GARD:0000049
HP:0002645,Wormian bones,Very frequent (99-80%),GARD:0000049
HP:0002750,Delayed skeletal maturation,Very frequent (99-80%),GARD:0000049
HP:0002751,Kyphoscoliosis,Very frequent (99-80%),GARD:0000049
HP:0002761,Generalized joint laxity,Very frequent (99-80%),GARD:0000049
HP:0002812,Coxa vara,Very frequent (99-80%),GARD:0000049
HP:0003199,Decreased muscle mass,Very frequent (99-80%),GARD:0000049
HP:0004322,Short stature,Very frequent (99-80%),GARD:0000049
HP:0005272,Prominent nasolabial fold,Very frequent (99-80%),GARD:0000049
HP:0005328,Progeroid facial appearance,Very frequent (99-80%),GARD:0000049
HP:0005425,Recurrent sinopulmonary infections,Very frequent (99-80%),GARD:0000049
HP:0007457,Prominent veins on trunk,Very frequent (99-80%),GARD:0000049
HP:0007957,Corneal opacity,Very frequent (99-80%),GARD:0000049
HP:0008070,Sparse hair,Very frequent (99-80%),GARD:0000049
HP:0008897,Postnatal growth retardation,Very frequent (99-80%),GARD:0000049
HP:0008947,Infantile muscular hypotonia,Very frequent (99-80%),GARD:0000049
HP:0009125,Lipodystrophy,Very frequent (99-80%),GARD:0000049
HP:0009748,Large earlobe,Very frequent (99-80%),GARD:0000049
HP:0010648,Dermal translucency,Very frequent (99-80%),GARD:0000049
HP:0011003,High myopia,Very frequent (99-80%),GARD:0000049
HP:0011220,Prominent forehead,Very frequent (99-80%),GARD:0000049
HP:0025167,Fragmented elastic fibers in the dermis,Very frequent (99-80%),GARD:0000049
HP:0200141,"Small, conical teeth",Very frequent (99-80%),GARD:0000049
HP:0000518,Cataract,Frequent (79-30%),GARD:0000049
HP:0000592,Blue sclerae,Frequent (79-30%),GARD:0000049
HP:0001273,Abnormal corpus callosum morphology,Frequent (79-30%),GARD:0000049
HP:0001320,Cerebellar vermis hypoplasia,Frequent (79-30%),GARD:0000049
HP:0001629,Ventricular septal defect,Frequent (79-30%),GARD:0000049
HP:0002073,Progressive cerebellar ataxia,Frequent (79-30%),GARD:0000049
HP:0007392,Excessive wrinkled skin,Frequent (79-30%),GARD:0000049
HP:0030604,Abnormal fundus fluorescein angiography,Frequent (79-30%),GARD:0000049
HP:0000028,Cryptorchidism,Occasional (29-5%),GARD:0000049
HP:0001643,Patent ductus arteriosus,Occasional (29-5%),GARD:0000049
HP:0005301,Persistent left superior vena cava,Occasional (29-5%),GARD:0000049
HP:0008619,Bilateral sensorineural hearing impairment,Occasional (29-5%),GARD:0000049
HP:0012304,Hypoplastic aortic arch,Occasional (29-5%),GARD:0000049
HP:0002097,Emphysema,Excluded (0%),GARD:0000049
HP:0000023,Inguinal hernia,Very frequent (99-80%),GARD:0000049
HP:0000160,Narrow mouth,Very frequent (99-80%),GARD:0000049
HP:0000218,High palate,Very frequent (99-80%),GARD:0000049
HP:0000248,Brachycephaly,Very frequent (99-80%),GARD:0000049
HP:0000253,Progressive microcephaly,Very frequent (99-80%),GARD:0000049
HP:0000286,Epicanthus,Very frequent (99-80%),GARD:0000049
HP:0000316,Hypertelorism,Very frequent (99-80%),GARD:0000049
HP:0000369,Low-set ears,Very frequent (99-80%),GARD:0000049
HP:0000490,Deeply set eye,Very frequent (99-80%),GARD:0000049
HP:0000494,Downslanted palpebral fissures,Very frequent (99-80%),GARD:0000049
HP:0000684,Delayed eruption of teeth,Very frequent (99-80%),GARD:0000049
HP:0000750,Delayed speech and language development,Very frequent (99-80%),GARD:0000049
HP:0000767,Pectus excavatum,Very frequent (99-80%),GARD:0000049
HP:0000938,Osteopenia,Very frequent (99-80%),GARD:0000049
HP:0000963,Thin skin,Very frequent (99-80%),GARD:0000049
HP:0000973,Cutis laxa,Very frequent (99-80%),GARD:0000049
HP:0001181,Adducted thumb,Very frequent (99-80%),GARD:0000049
HP:0001263,Global developmental delay,Very frequent (99-80%),GARD:0000049
HP:0001347,Hyperreflexia,Very frequent (99-80%),GARD:0000049
HP:0001374,Congenital hip dislocation,Very frequent (99-80%),GARD:0000049
HP:0001476,Delayed closure of the anterior fontanelle,Very frequent (99-80%),GARD:0000049
HP:0001508,Failure to thrive,Very frequent (99-80%),GARD:0000049
HP:0001511,Intrauterine growth retardation,Very frequent (99-80%),GARD:0000049
HP:0001537,Umbilical hernia,Very frequent (99-80%),GARD:0000049
HP:0001558,Decreased fetal movement,Very frequent (99-80%),GARD:0000049
HP:0000926,Platyspondyly,Frequent (79-30%),GARD:0004540
HP:0000944,Abnormality of the metaphysis,Very frequent (99-80%),GARD:0004540
HP:0001288,Gait disturbance,Frequent (79-30%),GARD:0004540
HP:0001379,Degenerative joint disease,Frequent (79-30%),GARD:0004540
HP:0001773,Short foot,Frequent (79-30%),GARD:0004540
HP:0002650,Scoliosis,Frequent (79-30%),GARD:0004540
HP:0002750,Delayed skeletal maturation,Very frequent (99-80%),GARD:0004540
HP:0002758,Osteoarthritis,Frequent (79-30%),GARD:0004540
HP:0002808,Kyphosis,Occasional (29-5%),GARD:0004540
HP:0002829,Arthralgia,Frequent (79-30%),GARD:0004540
HP:0002857,Genu valgum,Occasional (29-5%),GARD:0004540
HP:0002970,Genu varum,Occasional (29-5%),GARD:0004540
HP:0002983,Micromelia,Very frequent (99-80%),GARD:0004540
HP:0003272,Abnormality of the hip bone,Very frequent (99-80%),GARD:0004540
HP:0003307,Hyperlordosis,Frequent (79-30%),GARD:0004540
HP:0003311,Hypoplasia of the odontoid process,Occasional (29-5%),GARD:0004540
HP:0004236,Irregular carpal bones,Very frequent (99-80%),GARD:0004540
HP:0004279,Short palm,Very frequent (99-80%),GARD:0004540
HP:0004390,Hamartomatous polyposis,Frequent (79-30%),GARD:0004540
HP:0005692,Joint hyperflexibility,Frequent (79-30%),GARD:0004540
HP:0005930,Abnormality of epiphysis morphology,Very frequent (99-80%),GARD:0004540
HP:0006487,Bowing of the long bones,Very frequent (99-80%),GARD:0004540
HP:0008873,Disproportionate short-limb short stature,Very frequent (99-80%),GARD:0004540
HP:0010049,Short metacarpal,Very frequent (99-80%),GARD:0004540
HP:0200008,Intestinal polyposis,Frequent (79-30%),GARD:0004540
HP:0001643,Patent ductus arteriosus,Occasional (29-5%),GARD:0012744
HP:0002021,Pyloric stenosis,Frequent (79-30%),GARD:0012744
HP:0002242,Abnormal intestine morphology,Very frequent (99-80%),GARD:0012744
HP:0002566,Intestinal malrotation,Frequent (79-30%),GARD:0012744
HP:0011875,Abnormal platelet morphology,Occasional (29-5%),GARD:0012744
HP:0012639,Abnormality of nervous system morphology,Frequent (79-30%),GARD:0012744
HP:0000008,Abnormality of female internal genitalia,Occasional (29-5%),GARD:0009228
HP:0000104,Renal agenesis,Very frequent (99-80%),GARD:0009228
HP:0000175,Cleft palate,Occasional (29-5%),GARD:0009228
HP:0000286,Epicanthus,Very frequent (99-80%),GARD:0009228
HP:0000316,Hypertelorism,Very frequent (99-80%),GARD:0009228
HP:0000369,Low-set ears,Very frequent (99-80%),GARD:0009228
HP:0000457,Depressed nasal ridge,Very frequent (99-80%),GARD:0009228
HP:0001562,Oligohydramnios,Very frequent (99-80%),GARD:0009228
HP:0001563,Fetal polyuria,Frequent (79-30%),GARD:0009228
HP:0001958,Nonketotic hypoglycemia,Very frequent (99-80%),GARD:0009228
HP:0002089,Pulmonary hypoplasia,Very frequent (99-80%),GARD:0009228
HP:0002242,Abnormal intestine morphology,Frequent (79-30%),GARD:0009228
HP:0002564,Malformation of the heart and great vessels,Frequent (79-30%),GARD:0009228
HP:0002575,Tracheoesophageal fistula,Frequent (79-30%),GARD:0009228
HP:0005107,Abnormal sacrum morphology,Frequent (79-30%),GARD:0009228
HP:0010497,Sirenomelia,Occasional (29-5%),GARD:0009228
HP:0100335,Non-midline cleft lip,Occasional (29-5%),GARD:0009228
HP:0100589,Urogenital fistula,Frequent (79-30%),GARD:0009228
HP:0001156,Brachydactyly,Very frequent (99-80%),GARD:0000491
HP:0002650,Scoliosis,Very frequent (99-80%),GARD:0000491
HP:0003298,Spina bifida occulta,Frequent (79-30%),GARD:0000491
HP:0003422,Vertebral segmentation defect,Frequent (79-30%),GARD:0000491
HP:0000023,Inguinal hernia,Frequent (79-30%),GARD:0004482
HP:0000028,Cryptorchidism,Frequent (79-30%),GARD:0004482
HP:0000278,Retrognathia,Frequent (79-30%),GARD:0004482
HP:0000286,Epicanthus,Frequent (79-30%),GARD:0004482
HP:0000316,Hypertelorism,Frequent (79-30%),GARD:0004482
HP:0000348,High forehead,Frequent (79-30%),GARD:0004482
HP:0000369,Low-set ears,Frequent (79-30%),GARD:0004482
HP:0000448,Prominent nose,Frequent (79-30%),GARD:0004482
HP:0000486,Strabismus,Frequent (79-30%),GARD:0004482
HP:0000508,Ptosis,Frequent (79-30%),GARD:0004482
HP:0000639,Nystagmus,Frequent (79-30%),GARD:0004482
HP:0000939,Osteoporosis,Frequent (79-30%),GARD:0004482
HP:0001098,Abnormal fundus morphology,Frequent (79-30%),GARD:0004482
HP:0001249,Intellectual disability,Frequent (79-30%),GARD:0004482
HP:0001290,Generalized hypotonia,Frequent (79-30%),GARD:0004482
HP:0001776,Bilateral talipes equinovarus,Frequent (79-30%),GARD:0004482
HP:0002059,Cerebral atrophy,Frequent (79-30%),GARD:0004482
HP:0002673,Coxa valga,Frequent (79-30%),GARD:0004482
HP:0005815,Supernumerary ribs,Frequent (79-30%),GARD:0004482
HP:0010499,Patellar subluxation,Frequent (79-30%),GARD:0004482
HP:0010781,Skin dimples,Frequent (79-30%),GARD:0004482
HP:0011064,Abnormal number of incisors,Frequent (79-30%),GARD:0004482
HP:0040019,Finger clinodactyly,Frequent (79-30%),GARD:0004482
HP:0001732,Abnormality of the pancreas,Occasional (29-5%),GARD:0009457
HP:0002020,Gastroesophageal reflux,Occasional (29-5%),GARD:0009457
HP:0002027,Abdominal pain,Occasional (29-5%),GARD:0009457
HP:0002086,Abnormality of the respiratory system,Occasional (29-5%),GARD:0009457
HP:0002093,Respiratory insufficiency,Occasional (29-5%),GARD:0009457
HP:0002239,Gastrointestinal hemorrhage,Occasional (29-5%),GARD:0009457
HP:0002240,Hepatomegaly,Very frequent (99-80%),GARD:0009457
HP:0002617,Aneurysm,Occasional (29-5%),GARD:0009457
HP:0003270,Abdominal distention,Very frequent (99-80%),GARD:0009457
HP:0003418,Back pain,Occasional (29-5%),GARD:0009457
HP:0003573,Increased total bilirubin,Occasional (29-5%),GARD:0009457
HP:0005562,Multiple renal cysts,Frequent (79-30%),GARD:0009457
HP:0006557,Polycystic liver disease,Very frequent (99-80%),GARD:0009457
HP:0008872,Feeding difficulties in infancy,Occasional (29-5%),GARD:0009457
HP:0000221,Furrowed tongue,Occasional (29-5%),GARD:0004424
HP:0000762,Decreased nerve conduction velocity,Very frequent (99-80%),GARD:0004424
HP:0001156,Brachydactyly,Very frequent (99-80%),GARD:0004424
HP:0001249,Intellectual disability,Very frequent (99-80%),GARD:0004424
HP:0001288,Gait disturbance,Very frequent (99-80%),GARD:0004424
HP:0001315,Reduced tendon reflexes,Very frequent (99-80%),GARD:0004424
HP:0001324,Muscle weakness,Very frequent (99-80%),GARD:0004424
HP:0001956,Truncal obesity,Frequent (79-30%),GARD:0004424
HP:0002644,Abnormality of pelvic girdle bone morphology,Occasional (29-5%),GARD:0004424
HP:0002983,Micromelia,Very frequent (99-80%),GARD:0004424
HP:0003457,EMG abnormality,Very frequent (99-80%),GARD:0004424
HP:0004322,Short stature,Very frequent (99-80%),GARD:0004424
HP:0009465,Ulnar deviation of finger,Frequent (79-30%),GARD:0004424
HP:0011675,Arrhythmia,Occasional (29-5%),GARD:0004424
HP:0100490,Camptodactyly of finger,Frequent (79-30%),GARD:0004424
HP:0100805,Precocious menopause,Very frequent (99-80%),GARD:0004424
HP:0000288,Abnormality of the philtrum,Occasional (29-5%),GARD:0001617
HP:0000356,Abnormality of the outer ear,Occasional (29-5%),GARD:0001617
HP:0000364,Hearing abnormality,Occasional (29-5%),GARD:0001617
HP:0000486,Strabismus,Occasional (29-5%),GARD:0001617
HP:0000582,Upslanted palpebral fissure,Occasional (29-5%),GARD:0001617
HP:0001162,Postaxial hand polydactyly,Very frequent (99-80%),GARD:0001617
HP:0005280,Depressed nasal bridge,Occasional (29-5%),GARD:0001617
HP:0006101,Finger syndactyly,Very frequent (99-80%),GARD:0001617
HP:0007477,Abnormal dermatoglyphics,Frequent (79-30%),GARD:0001617
HP:0008736,Hypoplasia of penis,Occasional (29-5%),GARD:0001617
HP:0009601,Aplasia/Hypoplasia of the thumb,Occasional (29-5%),GARD:0001617
HP:0001249,Intellectual disability,Frequent (79-30%),GARD:0007430
